中国建设银行股份有限公司葫芦岛双龙支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司葫芦岛化工支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司葫芦岛分行	保险兼业代理	未知	延续	
中国建设银行股份有限公司葫芦岛兴工支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司葫芦岛东方支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司葫芦岛东戴河支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口青龙山大街储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口镜湖支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口西市支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口老边支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口经济技术开发区长江路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口经济技术开发区淮河路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口经济技术开发区海东储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口经济技术开发区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口站前支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口石桥储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口盼盼路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口盖州永安支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口熊岳支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口沟西储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口建华储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口平安大街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口城内支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口和平储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口双桥储蓄所	保险兼业代理	未知	申请	
中国建设银行股份有限公司营口分行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口公园路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口健康支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口体育储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口五台子支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口云桥支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口东昌支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口东城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司营口东升支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司绥中支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司绥中和平分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦锦采支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦锦峰储蓄所	保险兼业代理	未知	申请	
中国建设银行股份有限公司盘锦钻井支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦迎宾支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦辽河路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦蓝桥分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦花园储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦胜利支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦盘山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦生态园支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦物探支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦瀚新支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦渤海支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦油城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦河畔支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦欢采支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦欢喜岭支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦机联支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦曙光支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦晟华苑储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦新工支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦建隆支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦广厦支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦幸福支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦局机关支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦大洼支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦商城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦双台子支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦双兴支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦南小区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦华商支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦化工支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦分行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦兴隆支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦兴油支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦五四支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦云鹤储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦于楼支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盘锦中心街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司盖州支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司灯塔支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司灯塔建设街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司清原清河路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司清原支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城顺城分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城西柳支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城新东方支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城建盛储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城建华储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城南台支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城兴海支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司海城中街分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳龙江支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳黄海路分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳黄河支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳鸭绿江支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳鲁美支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳马路湾支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳马壮支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳香杨路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳顺通支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳顺兴分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳青年路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳青山路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳长青街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳长白岛支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳长江分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳长安支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳铁路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳铁路分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳铁西支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳金桥支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳重工北街分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳道义支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳通汇支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳辉山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳轻轨支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳西塔支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳融汇支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳虎石台支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳蒲河分理处(中国建设银行沈阳蒲河分理处)	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳苏家屯支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳胜民支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳胜利南街分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳经济技术开发区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳站前支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳立丰支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳科技园支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳砂阳路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳盛京支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳皇姑支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳珠江分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳爱工支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳滑翔支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳滑凌支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳滂江分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳湘江支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳淮河支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳浑南新区产业园分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳浑南支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳浑南中路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳浑南东路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳泾河支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳泰莱支行	保险兼业代理	未知	申请	
中国建设银行股份有限公司沈阳法库支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳河畔分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳沈辽路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳沈营路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳沈海支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳沈大支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳沈南支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳沈北新区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳沈中支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳汽车城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳汇金分理处	保险兼业代理	未知	申请	
中国建设银行股份有限公司沈阳永善里支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳民族分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳民主分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳正阳支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳桂林支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳格林自由城分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳方圆支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳新广支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳新兴支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳文艺路分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳文化路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳文化东路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳振兴分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳怒江支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳彩霞街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳彩塔支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳建新支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳广宜支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳崇宁支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳岐山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳小西支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳小河沿分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳富通分理处	保险兼业代理	未知	申请	
中国建设银行股份有限公司沈阳宜春支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳宁山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳奥体支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳天龙支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳天后宫分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳天光支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳大西支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳大南支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳大东支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳塔柏路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳城建支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳城内支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳四季花城分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳和平支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳和平大街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳和平北大街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳启工支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳吉隆支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳南宁储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳南塔支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳南京街储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳华兴支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳十路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳十二路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳北站装饰城分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳北站开发区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳北市分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳北一路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳凌空支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳农大支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳军区总院储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳兴顺分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳兴房支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳八王寺街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳保工支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳体院支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳会合支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳五爱支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳云峰街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳云峰分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳于洪新城支行	保险兼业代理	未知	申请	
中国建设银行股份有限公司沈阳于洪支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳二0四分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳中街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳中联支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳中海支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳中山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳中兴街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳东陵支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳东胜分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳东站街储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳东湖储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳东北大学支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳东亚分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳上园分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳三好街支行	保险兼业代理	未知	申请	
中国建设银行股份有限公司沈阳三台子支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳万莲分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳七彩园支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司沈阳七二四支行	保险兼业代理	未知	申请	
中国建设银行股份有限公司桓仁西源支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司桓仁泡子沿分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司桓仁正兴储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司桓仁支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪银亿支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪解放路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪育建支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪立胜支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪溪湖储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪消防支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪民建支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪歪头山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪本钢支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪朝阳储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪明山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪彩屯支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪开发区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪平山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪市府支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪市场储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪山城储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪小市支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪学院支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪和平支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪南芬支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪南建支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪前进支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪分行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪丰华支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪中街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司本溪东明支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳龙山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳龙安支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳辽河支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳西部新区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳育红支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳站前支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳燕山支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳商业路储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳友谊街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳华隆支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳北街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳分行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳凌河支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司朝阳三燕支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司昌图经纬支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司昌图文化路储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司昌图支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司新民鑫融支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司新民支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司新宾支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司新宾兴京街储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺龙凤矿前储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺高湾经济区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺顺华储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺顺北储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺银龙支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺远洋城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺财源支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺融信支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺经济开发区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺粮栈街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺章党支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺皇家马德里支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺玫瑰城储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺河北支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺永安支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺水源支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺望花支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺望花大街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺昌顺支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺昌荣支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺新抚支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺新华支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺振兴储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺怀德路储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺建龙支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺将军桥支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺天湖桥储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺城东支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺利民储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺分行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺凤城储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺公园支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺八纬路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺丹东路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺临江路支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺中央大街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺东洲支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺东洲商场储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺东岗支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺东升储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺万新支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司抚顺七道街支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司开原汇金储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司开原新光储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司开原支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司建昌支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司建平支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司岫岩祥生储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司岫岩支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司岫岩农贸市场储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司宽甸支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司宽甸市兴储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司大石桥星火分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司大石桥支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司台安银兴分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司台安支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司北票青年储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司北票支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司北票北电储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司凤城龙源支行	保险兼业代理	未知	申请	
中国建设银行股份有限公司凤城金城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司凤城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司凌源支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司凌源凌东分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司凌源兴隆储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司凌海支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司凌海国庆路储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司兴城风景区储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司兴城银丰支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司兴城旅游支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司兴城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东通江支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东绿江支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东纤维储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东站前支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东福春支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东新柳商业城支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东新区支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东振兴支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东建新支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东太平湾电厂储蓄所	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东太平湾支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东天增支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东四纬路分理处	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东合作支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东分行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东六合支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东元宝支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东九江支行	保险兼业代理	未知	延续	
中国建设银行股份有限公司丹东万隆支行	保险兼业代理	未知	延续	
